gene_idx	gene_name	category	n_train_flipped	n_val_flipped	n_val_not_flipped	cutoff_99th	tp	fp	fn	tn	sensitivity	specificity	false_positive_rate	dor	log10_dor
739	FEOBHI_02335 Ribosomal protein S18 acetylase RimI and related acetyltransferases	core	1584	294	87060	7.527053890228277	294	33608	0	53452	1.0	0.6139673788192052	0.38603262118079484		
762	FEOBHI_08720 Permease	resistance	1704	357	86997	7.267084779739383	357	25107	0	61890	1.0	0.7114038415117763	0.28859615848822373		
781	FEOBHI_06290 Cupin domain protein related to quercetin dioxygenase	other	1611	303	87051	7.166647005081184	303	22239	0	64812	1.0	0.7445290691663508	0.25547093083364925		
783	FEOBHI_11490 Nitroreductase	other	1656	291	87063	3.884324061870575	291	9	0	87054	1.0	0.9998966265807518	0.00010337341924813067		
791	FEOBHI_04570 Riboflavin transporter RibU	other	1605	297	87057	4.713541927337647	297	143	0	86914	1.0	0.9983573980265803	0.0016426019734197136		
797	FEOBHI_06325 peptide deformylase	other	1704	312	87042	3.80417266368866	309	0	3	87042	0.9903846153846154	1.0	0.0		
800	FEOBHI_02770 Biotin transporter BioY	other	1728	336	87018	4.3497457647323605	336	117	0	86901	1.0	0.9986554505964284	0.0013445494035716748		
801	FEOBHI_05500 ribosome recycling factor	core	1536	267	87087	3.885564601421375	267	33	0	87054	1.0	0.9996210685865858	0.00037893141341417203		
803	FEOBHI_08710 DNA polymerase III, epsilon subunit or related 3'-5' exonuclease	core	1638	315	87039	5.37688670158386	315	81	0	86958	1.0	0.999069382690518	0.0009306173094819563		
805	FEOBHI_01090 Isochorismatase	other	1611	267	87087	6.733399915695194	267	20597	0	66490	1.0	0.7634893841790393	0.23651061582096064		
807	FEOBHI_04015 elongation factor P	other	1572	309	87045	3.77880423784256	307	0	2	87045	0.9935275080906149	1.0	0.0		
808	FEOBHI_04305 DUF2815 domain-containing protein	other	1638	285	87069	8.434281845092771	285	53678	0	33391	1.0	0.3835004421780427	0.6164995578219573		
810	FEOBHI_08875 Uncharacterized membrane protein	other	1638	318	87036	7.5882661485671985	318	24612	0	62424	1.0	0.7172204604991038	0.2827795395008962		
812	FEOBHI_12230 DUF3267 domain-containing protein	other	1695	321	87033	10.960006961822508	321	84341	0	2692	1.0	0.030930796364597335	0.9690692036354026		
819	FEOBHI_09535 Nicotinamidase-related amidase	other	1653	234	87120	6.609458866119385	234	9380	0	77740	1.0	0.8923324150596877	0.10766758494031221		
820	FEOBHI_04755 UPF0398 protein MW1336	other	1629	294	87060	6.543810214996339	294	21433	0	65627	1.0	0.7538134619802435	0.24618653801975648		
822	FEOBHI_10075 K(+)-transporting ATPase subunit C	other	1716	276	87078	6.476931381225586	276	15831	0	71247	1.0	0.8181974781230621	0.1818025218769379		
828	FEOBHI_01715 Virulence-associated cell-wall-anchored protein SasG (LPXTG motif), binding to squamous nasal epithelial cells	other	1707	333	87021	7.104312639236451	333	55822	0	31199	1.0	0.3585226554509831	0.641477344549017		
832	FEOBHI_12590 Beta-lactamase	resistance	1641	282	87072	6.990253257751463	282	19128	0	67944	1.0	0.7803197353914002	0.21968026460859977		
836	FEOBHI_07575 DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	core	1683	321	87033	5.993530025482178	321	3261	0	83772	1.0	0.9625314535865707	0.037468546413429386		
839	FEOBHI_00170 PepSY domain containing protein, regulator of zincin peptidase activity	other	1716	309	87045	9.8755492210388	309	56350	0	30695	1.0	0.3526336952151186	0.6473663047848813		
840	FEOBHI_04635 Heptaprenyl pyrophosphate synthase subunit A	other	1785	324	87030	4.738672065734864	324	300	0	86730	1.0	0.9965529127886935	0.003447087211306446		
848	FEOBHI_00100 xanthine phosphoribosyltransferase	other	1641	282	87072	6.497144412994371	282	9694	0	77378	1.0	0.8886668504226387	0.11133314957736126		
856	FEOBHI_11465 Broad specificity phosphatase PhoE	other	1686	336	87018	6.196963500976563	336	6691	0	80327	1.0	0.9231078627410421	0.07689213725895791		
858	FEOBHI_03705 nicotinate (nicotinamide) nucleotide adenylyltransferase	other	1596	294	87060	4.179076814651488	293	0	1	87060	0.9965986394557823	1.0	0.0		
861	FEOBHI_06585 DUF5080 domain-containing protein	other	1716	294	87060	7.457201242446897	294	19086	0	67974	1.0	0.7807718814610614	0.21922811853893867		
864	FEOBHI_04680 UPF0302 protein SAOUHSC_01479	other	1812	327	87027	6.690089898109434	327	15182	0	71845	1.0	0.8255483930274512	0.17445160697254875		
870	FEOBHI_09295 Phage terminase, small subunit	phage	1731	303	87051	9.215482139587404	303	59703	0	27348	1.0	0.31416066443808804	0.685839335561912		
875	FEOBHI_11090 recombination mediator RecR	other	1641	282	87072	3.9065845012664773	281	0	1	87072	0.9964539007092199	1.0	0.0		
883	FEOBHI_07945 CPBP family intramembrane metalloprotease	other	1566	252	87102	6.131324911117548	252	1964	0	85138	1.0	0.9774517232669744	0.02254827673302565		
894	FEOBHI_04995 glycerol-3-phosphate 1-O-acyltransferase PlsY	other	1647	312	87042	4.570417804718017	312	63	0	86979	1.0	0.9992762114841112	0.0007237885158888813		
900	FEOBHI_04225 Phi PVL ORF 30-like protein	phage	1773	381	86973	8.959913520812988	381	73600	0	13373	1.0	0.15376036241132304	0.8462396375886769		
902	FEOBHI_06250 UPF0637 protein MW0989	other	1824	366	86988	5.889658427238464	366	3482	0	83506	1.0	0.959971490320504	0.040028509679496026		
905	FEOBHI_12765 Endonuclease	other	1767	354	87000	7.01717888832092	354	27388	0	59612	1.0	0.6851954022988506	0.31480459770114944		
920	FEOBHI_03620 uridine kinase	other	1791	333	87021	4.362637948989867	333	207	0	86814	1.0	0.997621263832868	0.0023787361671320714		
923	FEOBHI_05755 guanylate kinase	other	1632	315	87039	3.5070408105850244	312	0	3	87039	0.9904761904761905	1.0	0.0		
927	FEOBHI_01000 FMN-dependent NADH:quinone oxidoreductase	other	1692	324	87030	6.351762084960925	324	15128	0	71902	1.0	0.8261748822245203	0.1738251177754797		
930	FEOBHI_03760 nucleotide exchange factor GrpE	other	1518	234	87120	6.0704533576965325	234	1675	0	85445	1.0	0.9807736455463728	0.019226354453627182		
938	FEOBHI_07230 DUF443 domain-containing protein	other	1680	336	87018	7.162377605438238	336	42285	0	44733	1.0	0.5140660552989037	0.4859339447010963		
945	FEOBHI_11270 Acetoin utilization protein	other	1569	264	87090	7.192014331817621	264	25342	0	61748	1.0	0.7090136640257205	0.2909863359742795		
946	FEOBHI_12905 riboflavin synthase	other	1560	255	87099	5.9550279712677	255	1158	0	85941	1.0	0.9867047842110701	0.013295215788929839		
951	FEOBHI_09385 redox-sensing transcriptional repressor Rex	other	1566	273	87081	5.599194693565366	273	867	0	86214	1.0	0.9900437523684845	0.009956247631515485		
953	FEOBHI_12850 CPBP family intramembrane metalloprotease SdpA	other	1572	276	87078	7.910440931320185	276	49971	0	37107	1.0	0.42613518914077037	0.5738648108592297		
957	FEOBHI_04455 Major tail protein	phage	1659	285	87069	8.317545185089127	285	50267	0	36802	1.0	0.4226762682470225	0.5773237317529776		
989	FEOBHI_04730 endonuclease III	other	1629	279	87075	3.9097561740875246	274	0	5	87075	0.982078853046595	1.0	0.0		
999	FEOBHI_07410 bacillithiol biosynthesis deacetylase BshB2	other	1566	309	87045	3.438414967060089	308	0	1	87045	0.9967637540453075	1.0	0.0		
1015	FEOBHI_00480 ABC-type lipoprotein export system, ATPase component	other	1734	321	87033	7.0248418951034575	321	27088	0	59945	1.0	0.6887617340548987	0.3112382659451013		
1017	FEOBHI_02215 respiratory nitrate reductase subunit gamma	other	1695	360	86994	3.874333243370053	360	26	0	86968	1.0	0.9997011288134814	0.0002988711865186105		
1027	FEOBHI_00540 DUF5079 domain-containing protein	other	1671	291	87063	8.495289230346673	291	60754	0	26309	1.0	0.30218347633322995	0.69781652366677		
1029	FEOBHI_06720 DUF1014 domain-containing protein	other	1674	279	87075	6.239268946647643	279	18516	0	68559	1.0	0.7873557278208441	0.2126442721791559		
1043	FEOBHI_06755 Uncharacterized membrane-anchored protein	other	1440	285	87069	8.998644342422423	285	33616	0	53453	1.0	0.6139154004295444	0.3860845995704556		
1052	FEOBHI_05780 orotidine-5'-phosphate decarboxylase	other	1674	333	87021	4.506649327278137	333	45	0	86976	1.0	0.9994828834419278	0.0005171165580721895		
1053	FEOBHI_07555 50S ribosomal protein L1	core	1755	309	87045	2.9629423046112064	309	69	0	86976	1.0	0.9992073065655696	0.000792693434430467		
1055	FEOBHI_12430 Exported protein	other	1653	309	87045	6.68828914642334	309	31198	0	55847	1.0	0.6415876845309897	0.35841231546901026		
1060	FEOBHI_01625 ABC-type multidrug transport system, ATPase component	other	1635	282	87072	6.453640956878663	282	17457	0	69615	1.0	0.7995107497243661	0.20048925027563397		
1063	FEOBHI_10095 Transcriptional regulatory protein KdpE	other	1512	279	87075	7.8092321157455515	279	33509	0	53566	1.0	0.6151708297444731	0.3848291702555268		
1064	FEOBHI_10175 lytic transglycosylase SceD	other	1674	273	87081	4.883733386993407	273	134	0	86947	1.0	0.9984612027882087	0.0015387972117913208		
1066	FEOBHI_13105 ABC-type methionine transport system, permease component	resistance	1596	261	87093	3.993158745765686	261	60	0	87033	1.0	0.9993110812579656	0.000688918742034377		
1070	FEOBHI_04690 Zn-dependent membrane protease YugP	other	1656	312	87042	5.907571244239808	312	866	0	86176	1.0	0.9900507800831783	0.009949219916821765		
1075	FEOBHI_09970 response regulator YycF	other	1587	285	87069	3.316408724784851	285	15	0	87054	1.0	0.9998277228405058	0.00017227715949419425		
1083	FEOBHI_07765 phosphoribosylaminoimidazolesuccinocarboxamide synthase	other	1782	285	87069	4.337564744949343	285	247	0	86822	1.0	0.9971631694403289	0.0028368305596710654		
1086	FEOBHI_10655 acetolactate decarboxylase	other	1590	309	87045	6.888489470481871	309	23909	0	63136	1.0	0.7253259808145213	0.2746740191854788		
1089	FEOBHI_01360 purine-nucleoside phosphorylase	other	1584	345	87009	5.655249571800237	345	3382	0	83627	1.0	0.9611304577687365	0.03886954223126343		
1090	FEOBHI_03415 Prepilin signal peptidase PulO (type II secretory pathway) or related peptidase	other	1716	345	87009	8.387664794921836	345	41862	0	45147	1.0	0.5188773575147398	0.48112264248526015		
1101	FEOBHI_05980 superantigen-like protein SSL12	other	1746	312	87042	6.649409127235412	312	26400	0	60642	1.0	0.6966981457227546	0.3033018542772455		
1113	FEOBHI_01560 Peptide ABC transporter permease	resistance	1617	285	87069	7.026351108551018	285	39650	0	47419	1.0	0.5446140417370132	0.45538595826298683		
1120	FEOBHI_04195 two-component system response regulator SrrA	other	1656	309	87045	3.487032115459442	308	0	1	87045	0.9967637540453075	1.0	0.0		
1126	FEOBHI_04900 tryptophan synthase subunit alpha	other	1620	303	87051	7.071836390495299	303	20632	0	66419	1.0	0.7629895118953257	0.23701048810467426		
1127	FEOBHI_10240 F0F1 ATP synthase subunit A	core	1737	270	87084	3.552833824157713	270	18	0	87066	1.0	0.9997933030177759	0.00020669698222405952		
1134	FEOBHI_02180 Sirohydrochlorin ferrochelatase	other	1695	336	87018	6.081444978713988	336	5371	0	81647	1.0	0.9382771380633892	0.061722861936610814		
1141	FEOBHI_12105 HTH-type transcriptional regulator YofA	other	1611	240	87114	8.132908105850266	240	35799	0	51315	1.0	0.5890557200909153	0.41094427990908466		
1144	FEOBHI_05595 tRNA (guanosine(37)-N1)-methyltransferase TrmD	core	1545	258	87096	3.1436766242980934	258	18	0	87078	1.0	0.9997933314962799	0.00020666850372003307		
1148	FEOBHI_01365 DNA-binding transcriptional regulator, GntR family	other	1611	309	87045	6.158215856552129	309	1889	0	85156	1.0	0.9782985811936354	0.021701418806364524		
1152	FEOBHI_08890 phenol-soluble modulin export ABC transporter permease subunit PmtD	resistance	1743	354	87000	5.21765504837036	354	351	0	86649	1.0	0.9959655172413793	0.0040344827586206895		
1156	FEOBHI_09310 Membrane-embedded CAAX protease MroQ	other	1692	300	87054	7.277717604637117	300	12860	0	74194	1.0	0.8522755990534611	0.14772440094653894		
1160	FEOBHI_03835 DNA repair protein RecO	other	1686	264	87090	4.2683055639267	264	161	0	86929	1.0	0.9981513376966357	0.0018486623033643357		
1165	FEOBHI_01480 HTH-type transcriptional regulator SarS	other	1551	276	87078	5.459290504455566	276	734	0	86344	1.0	0.9915707756264498	0.00842922437355015		
1169	FEOBHI_06955 M50 family peptidase	other	1866	345	87009	7.764408373832691	345	31407	0	55602	1.0	0.6390373409647278	0.3609626590352722		
1189	FEOBHI_11340 triose-phosphate isomerase	other	1698	261	87093	3.5175461387634273	257	0	4	87093	0.9846743295019157	1.0	0.0		
1191	FEOBHI_01115 Acetylglutamate kinase	other	1710	333	87021	6.927730736732484	333	24387	0	62634	1.0	0.7197572999620782	0.2802427000379219		
1198	FEOBHI_01535 Uncharacterized lipoprotein SACOL0083	other	1755	303	87051	7.5574965572357184	303	41614	0	45437	1.0	0.5219583922068672	0.47804160779313276		
1202	FEOBHI_09760 DUF1129 domain-containing protein	other	1668	324	87030	7.8392593574523906	324	42815	0	44215	1.0	0.5080432034930483	0.4919567965069516		
1205	FEOBHI_01540 Uncharacterized lipoprotein SAUSA300_0102	other	1743	318	87036	6.43039941787719	318	25206	0	61830	1.0	0.7103956983317248	0.2896043016682752		
1209	FEOBHI_08035 enoyl-ACP reductase FabI	other	1587	252	87102	3.557411456108093	252	100	0	87002	1.0	0.9988519207366077	0.0011480792633923446		
1211	FEOBHI_10900 tandem-type lipoprotein Lpl5	other	1671	312	87042	8.028604698181152	312	47343	0	39699	1.0	0.4560901633694079	0.5439098366305921		
1215	FEOBHI_04425 ATP-dependent Clp protease proteolytic subunit	other	1668	354	87000	8.367122678756713	354	50799	0	36201	1.0	0.41610344827586204	0.5838965517241379		
1218	FEOBHI_01755 Uncharacterized lipoprotein SA2275	other	1764	357	86997	7.1897516965866055	357	45794	0	41203	1.0	0.4736140326677931	0.5263859673322069		
1220	FEOBHI_02655 Beta- N-acetylglucosaminidase	other	1446	282	87072	6.2671225309371925	282	9234	0	77838	1.0	0.8939498346196252	0.10605016538037486		
1227	FEOBHI_04915 indole-3-glycerol phosphate synthase TrpC	other	1758	312	87042	6.41457473278046	312	34302	0	52740	1.0	0.6059143861584063	0.39408561384159374		
1262	FEOBHI_10880 tandem-type lipoprotein Lpl1	other	1569	267	87087	6.857746620178215	267	32336	0	54751	1.0	0.6286931459345253	0.37130685406547476		
1264	FEOBHI_11535 dihydropteroate synthase	other	1599	273	87081	4.786854276657104	273	92	0	86989	1.0	0.9989435123620537	0.0010564876379462798		
1269	FEOBHI_03075 Energy-coupling factor transporter transmembrane protein EcfT	other	1638	306	87048	4.065033774375915	306	74	0	86974	1.0	0.9991498943111846	0.0008501056888153663		
1275	FEOBHI_08055 NAD kinase	other	1602	315	87039	3.6148870038986205	314	0	1	87039	0.9968253968253968	1.0	0.0		
1283	FEOBHI_01870 Metal-staphylopine import system ATP-binding protein CntD	other	1719	330	87024	3.090164875984192	327	0	3	87024	0.990909090909091	1.0	0.0		
1291	FEOBHI_01845 D-histidine (S)-2-aminobutanoyltransferase CntL	other	1704	327	87027	4.442276358604431	327	124	0	86903	1.0	0.9985751548370047	0.0014248451629953922		
1294	FEOBHI_08605 recombination regulator RecX	other	1656	291	87063	5.018361592292786	291	116	0	86947	1.0	0.9986676314852463	0.0013323685147536841		
1302	FEOBHI_04485 Phage tail family protein	phage	1569	270	87084	8.472959251403806	270	52022	0	35062	1.0	0.4026227550411097	0.5973772449588902		
1306	FEOBHI_05390 ACT domain protein	other	1653	339	87015	3.5843414783477785	339	40	0	86975	1.0	0.9995403091421019	0.00045969085789806353		
1314	FEOBHI_06905 DUF161 DUF2179 domains-containing protein	other	1704	294	87060	5.391449446678164	294	448	0	86612	1.0	0.9948541235929245	0.0051458764070755805		
1317	FEOBHI_07305 Octanoyl-[GcvH]:protein N-octanoyltransferase	other	1701	357	86997	3.0951035022735596	354	0	3	86997	0.9915966386554622	1.0	0.0		
1322	FEOBHI_09855 Chromosome segregation protein Spo0J, contains ParB-like nuclease domain	other	1641	333	87021	3.6837488651275603	333	63	0	86958	1.0	0.9992760368186989	0.0007239631813010653		
1330	FEOBHI_11010 dipeptide ABC transporter glycylmethionine-binding lipoprotein	other	1605	294	87060	5.269067459106448	294	763	0	86297	1.0	0.9912359292441995	0.008764070755800598		
1332	FEOBHI_00055 DUF2867 domain-containing protein	other	1668	330	87024	7.145906691551203	330	25471	0	61553	1.0	0.7073106269534841	0.2926893730465159		
1346	FEOBHI_12475 IS3 family transposase ORF B	other	1617	306	87048	7.923489799499499	306	30047	0	57001	1.0	0.6548226265968201	0.34517737340317983		
1348	FEOBHI_05130 NERD domain-containing protein	other	1602	306	87048	7.0175199794769405	306	9765	0	77283	1.0	0.8878205128205128	0.11217948717948718		
1351	FEOBHI_10445 Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases	other	1707	327	87027	6.447340354919437	327	15830	0	71197	1.0	0.8181024279821205	0.1818975720178795		
1358	FEOBHI_02895 putative glucose uptake protein GlcU	other	1635	372	86982	5.050339422225952	372	45	0	86937	1.0	0.9994826515830861	0.0005173484169138442		
1369	FEOBHI_11315 Epimerase family protein MW0731	other	1623	306	87048	11.511558532714844	306	86570	0	478	1.0	0.005491223233158717	0.9945087767668412		
1370	FEOBHI_07450 Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases	other	1614	228	87126	5.961197123527523	228	4638	0	82488	1.0	0.9467667516011294	0.0532332483988706		
1383	FEOBHI_07415 GTP cyclohydrolase FolE2	other	1620	291	87063	3.5640320038795448	291	23	0	87040	1.0	0.9997358234841437	0.0002641765158563339		
1388	FEOBHI_00710 ribose transporter RbsU	other	1629	357	86997	7.307109184265139	357	27723	0	59274	1.0	0.6813338390978999	0.3186661609021001		
1389	FEOBHI_02545 NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	other	1551	258	87096	6.836063861846924	258	27435	0	59661	1.0	0.6850027555800496	0.3149972444199504		
1396	FEOBHI_11045 DNA-binding transcriptional regulator, LysR family	other	1569	264	87090	5.447275447845458	264	714	0	86376	1.0	0.9918015845676886	0.008198415432311403		
1412	FEOBHI_05160 ABC-type multidrug transport system, ATPase component	other	1608	279	87075	10.52471055984498	279	80323	0	6752	1.0	0.07754234855010049	0.9224576514498996		
1417	FEOBHI_11290 Maebl	other	1713	375	86979	6.1887637901306025	375	9409	0	77570	1.0	0.8918244633762172	0.10817553662378275		
1457	FEOBHI_04830 phosphate ABC transporter permease subunit PstC	resistance	1788	318	87036	6.406680335998535	318	12728	0	74308	1.0	0.8537616618410773	0.14623833815892273		
1461	FEOBHI_03345 TPR-REGION domain-containing protein	other	1584	255	87099	4.012894892692568	255	205	0	86894	1.0	0.9976463564449649	0.002353643555035075		
1467	FEOBHI_03190 tagatose-6-phosphate kinase	other	1713	291	87063	6.931788291931145	291	23975	0	63088	1.0	0.7246246970584519	0.27537530294154805		
1480	FEOBHI_13335 thioredoxin-disulfide reductase	other	1665	306	87048	3.6176018142700186	306	26	0	87022	1.0	0.9997013142174432	0.0002986857825567503		
1498	FEOBHI_02080 bi-component gamma-hemolysin HlgCB subunit C	other	1626	333	87021	6.51642370223999	333	28561	0	58460	1.0	0.6717918663311154	0.3282081336688845		
1514	FEOBHI_04645 Geranylgeranyl pyrophosphate synthase	other	1656	306	87048	4.693876266479493	306	265	0	86783	1.0	0.9969557026008639	0.0030442973991361088		
1519	FEOBHI_09355 Sugar or nucleoside kinase, ribokinase family	other	1623	309	87045	8.792196979522702	309	50808	0	36237	1.0	0.4163019128037222	0.5836980871962778		
1522	FEOBHI_12225 Foldase protein PrsA	other	1626	303	87051	8.260230302810669	303	29321	0	57730	1.0	0.6631744609481798	0.3368255390518202		
1524	FEOBHI_05890 phospho-N-acetylmuramoyl-pentapeptide-transferase	core	1719	351	87003	2.986693773269653	351	30	0	86973	1.0	0.9996551843039895	0.0003448156960104824		
1525	FEOBHI_11605 ribose-phosphate diphosphokinase	other	1683	294	87060	3.567091040611268	292	0	2	87060	0.9931972789115646	1.0	0.0		
1535	FEOBHI_12685 ABC-type Fe3+-siderophore transport system, permease component	resistance	1680	300	87054	7.084635834693909	300	13851	0	73203	1.0	0.8408918602246881	0.15910813977531188		
1537	FEOBHI_04710 Biotin operon repressor	other	1764	354	87000	5.993837971687061	354	279	0	86721	1.0	0.9967931034482759	0.003206896551724138		
1556	FEOBHI_04825 Phosphate-binding protein PstS	other	1728	336	87018	7.301427736282349	336	35788	0	51230	1.0	0.5887287687604863	0.41127123123951365		
1559	FEOBHI_07295 diphosphomevalonate decarboxylase	other	1662	336	87018	3.6908040809631344	334	0	2	87018	0.9940476190476191	1.0	0.0		
1560	FEOBHI_12415 Replication protein	other	1578	366	86988	7.182251377105715	366	45430	0	41558	1.0	0.47774405665149217	0.5222559433485079		
1564	FEOBHI_04860 Nickel import system permease protein NikB	resistance	1668	303	87051	5.913246669769274	303	1719	0	85332	1.0	0.9802529551642141	0.019747044835785918		
1566	FEOBHI_07150 ABC-type Fe3+-siderophore transport system, permease component	resistance	1584	327	87027	6.349718461036687	327	14319	0	72708	1.0	0.8354648557344272	0.16453514426557275		
1568	FEOBHI_07955 Lipoate--protein ligase 1	other	1638	333	87021	6.10241228580472	333	3463	0	83558	1.0	0.9602050079865779	0.03979499201342205		
1569	FEOBHI_08685 UPF0421 protein SAOUHSC_02103	other	1707	309	87045	7.774052505493179	309	39538	0	47507	1.0	0.5457751737606985	0.4542248262393015		
1570	FEOBHI_12075 putative tRNA-dihydrouridine synthase	core	1758	381	86973	8.91222660064699	381	43477	0	43496	1.0	0.5001092293010474	0.49989077069895255		
1578	FEOBHI_01575 D-lactate dehydrogenase	other	1611	234	87120	6.219939327240003	234	4360	0	82760	1.0	0.9499540863177227	0.050045913682277315		
1593	FEOBHI_12920 Proline dehydrogenase	other	1653	288	87066	6.440958480834963	288	2245	0	84821	1.0	0.9742149633611283	0.02578503663887166		
1594	FEOBHI_01265 Polysacc-synt-2 domain-containing protein	other	1653	333	87021	7.510527172088624	333	34147	0	52874	1.0	0.6076004642557543	0.39239953574424563		
1595	FEOBHI_02330 NADPH:quinone reductase or related Zn-dependent oxidoreductase	other	1566	279	87075	5.023544406890866	279	162	0	86913	1.0	0.998139534883721	0.0018604651162790699		
1604	FEOBHI_07180 alcohol dehydrogenase AdhP	other	1743	300	87054	6.75601817131042	300	16508	0	70546	1.0	0.8103705745858892	0.1896294254141108		
1612	FEOBHI_06470 ABC-type enterochelin transport system, permease component	resistance	1710	336	87018	6.4383807182312065	336	10386	0	76632	1.0	0.8806453837137144	0.11935461628628559		
1620	FEOBHI_00390 Lipoate--protein ligase 2	other	1584	255	87099	7.038818402290356	255	27573	0	59526	1.0	0.6834292012537457	0.31657079874625427		
1621	FEOBHI_02840 GTP 3',8-cyclase MoaA	other	1755	309	87045	4.544491109848024	309	84	0	86961	1.0	0.9990349819059108	0.0009650180940892642		
1624	FEOBHI_00780 Ribulose-5-phosphate reductase 1	other	1617	306	87048	5.267929382324212	306	105	0	86943	1.0	0.9987937689550592	0.0012062310449407225		
1629	FEOBHI_05175 Threonine aldolase	other	1563	300	87054	8.007626800537109	300	44161	0	42893	1.0	0.4927171640590898	0.5072828359409103		
1630	FEOBHI_09400 tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	core	1587	228	87126	6.4952983474731445	228	2255	0	84871	1.0	0.9741179441268967	0.025882055873103323		
1634	FEOBHI_06455 ABC-type enterochelin transport system, periplasmic component	other	1641	303	87051	5.799911117553701	303	3646	0	83405	1.0	0.9581165064157793	0.04188349358422074		
1636	FEOBHI_08850 Uncharacterized protein SAV1921	other	1653	309	87045	3.6102331733703616	309	9	0	87036	1.0	0.9998966052042048	0.0001033947957952783		
1637	FEOBHI_10850 D-lactate dehydrogenase	other	1515	279	87075	6.844180660247796	279	25060	0	62015	1.0	0.7122021246052254	0.28779787539477464		
1640	FEOBHI_12680 ABC-type Fe3+-siderophore transport system, permease component	resistance	1617	318	87036	7.4785997200012195	318	25535	0	61501	1.0	0.7066156532928903	0.2933843467071097		
1645	FEOBHI_09245 Integrase	phage	1596	309	87045	8.355996322631833	309	64340	0	22705	1.0	0.2608420931701993	0.7391579068298006		
1647	FEOBHI_00965 putative dehydrogenase	other	1755	309	87045	5.098466625213625	309	180	0	86865	1.0	0.9979321040840944	0.002067895915905566		
1655	FEOBHI_10275 L-threonylcarbamoyladenylate synthase	other	1593	264	87090	4.008515262603759	264	96	0	86994	1.0	0.9988976920427144	0.0011023079572855666		
1662	FEOBHI_02380 Putative hemin transport system permease protein HrtB	resistance	1683	354	87000	6.307531471252442	354	8062	0	78938	1.0	0.9073333333333333	0.09266666666666666		
1664	FEOBHI_07060 Conjugal transfer protein	other	1590	300	87054	8.02406169414518	300	69289	0	17765	1.0	0.20406873894364416	0.7959312610563558		
1665	FEOBHI_09260 bi-component leukocidin LukGH subunit H	other	1593	285	87069	7.382743854522685	285	43623	0	43446	1.0	0.49898356475898425	0.5010164352410158		
1675	FEOBHI_06930 Putative glycosyltransferase TagX	other	1797	345	87009	7.184703693389892	345	23613	0	63396	1.0	0.7286142812812467	0.2713857187187532		
1677	FEOBHI_04665 3-dehydroquinate synthase	other	1707	345	87009	7.85416262626648	345	35798	0	51211	1.0	0.5885712972221264	0.4114287027778736		
1681	FEOBHI_06865 Uncharacterized membrane protein YkvI	other	1671	264	87090	4.518066406249999	264	342	0	86748	1.0	0.9960730279021701	0.003926972097829831		
1694	FEOBHI_06130 iron-regulated surface determinant protein D	resistance	1608	285	87069	7.067803277969444	285	18003	0	69066	1.0	0.793232953175068	0.20676704682493194		
1696	FEOBHI_07475 branched-chain amino acid aminotransferase	other	1581	246	87108	3.6828422546386737	246	15	0	87093	1.0	0.999827799972448	0.00017220002755200442		
1703	FEOBHI_13050 Alanine racemase 2	other	1614	345	87009	6.216039299964876	345	4057	0	82952	1.0	0.9533726396119941	0.046627360388005835		
1708	FEOBHI_10430 Transcriptional regulator	other	1593	276	87078	7.9465637207031	276	29458	0	57620	1.0	0.661705597280599	0.338294402719401		
1714	FEOBHI_03685 ribosome biogenesis GTPase YqeH	core	1713	327	87027	5.3204920387268055	327	233	0	86794	1.0	0.9973226699759845	0.0026773300240155356		
1715	FEOBHI_03870 Nif3-like dinuclear metal center hexameric protein	other	1623	255	87099	8.202863159179675	255	31200	0	55899	1.0	0.6417869321117349	0.35821306788826507		
1729	FEOBHI_12185 Signal transduction histidine kinase ComP	other	1593	336	87018	6.504294795989976	336	9219	0	77799	1.0	0.8940564021236985	0.10594359787630145		
1734	FEOBHI_05560 putative cell wall hydrolase LytN	other	1620	327	87027	6.232061352729789	327	35702	0	51325	1.0	0.5897594999253105	0.4102405000746895		
1742	FEOBHI_07770 5-(carboxyamino)imidazole ribonucleotide synthase	other	1716	300	87054	4.85237734317779	300	226	0	86828	1.0	0.9974039102166471	0.0025960897833528615		
1745	FEOBHI_13250 Conserved virulence factor C	other	1635	267	87087	5.505381088256846	267	18253	0	68834	1.0	0.790404997301549	0.20959500269845097		
1749	FEOBHI_12150 tRNA epoxyqueuosine(34) reductase QueG	core	1668	366	86988	6.428771977424621	366	12968	0	74020	1.0	0.8509219662482181	0.14907803375178186		
1759	FEOBHI_03770 molecular chaperone DnaJ	other	1725	312	87042	3.3283481502532957	312	78	0	86964	1.0	0.99910388088509	0.0008961191149100434		
1761	FEOBHI_07370 Putative acetyl-CoA C-acetyltransferase VraB	other	1608	318	87036	5.593322052955629	318	2647	0	84389	1.0	0.9695872972103498	0.030412702789650258		
1766	FEOBHI_08565 DUF939 domain-containing protein	other	1584	288	87066	5.176051836013797	288	383	0	86683	1.0	0.9956010382927893	0.0043989617072106215		
