variation	gene_idx	gene_name	category	n_train_flipped	n_val_flipped	n_val_not_flipped	cutoff_99th	tp	fp	fn	tn	sensitivity	specificity	false_positive_rate	dor	log10_dor
1	4816	PIPDJJ_03020 Tandem-type lipoprotein	other	547	90	29028	5.994898223876949	90	42	0	28986	1.0	0.9985531211244316	0.0014468788755684168		
1	4819	PIPDJJ_09770 Uncharacterized lipoprotein SAV0437	other	512	97	29021	9.837585954666132	97	4771	0	24250	1.0	0.8356018055890562	0.1643981944109438		
1	4823	GGOKJO_04720 hypothetical protein	other	573	100	29018	6.663299922943113	100	0	0	29018	1.0	1.0	0.0		
1	4825	GGOKJO_11700 O-succinylbenzoate synthase	other	585	119	28999	5.716361408233642	119	0	0	28999	1.0	1.0	0.0		
1	4827	GGOKJO_02830 Efflux RND transporter periplasmic adaptor subunit	resistance	553	101	29017	4.990512924194337	101	47	0	28970	1.0	0.9983802598476755	0.0016197401523244995		
1	4828	GGOKJO_04465 Phage protein	phage	575	105	29013	6.629458341598508	105	1275	0	27738	1.0	0.9560541826077965	0.0439458173922035		
1	4829	GGOKJO_10685 Doubtful CDS No database matches	other	580	115	29003	6.849100446701053	115	17	0	28986	1.0	0.9994138537392684	0.0005861462607316485		
1	4830	GGOKJO_10920 hypothetical protein	other	557	106	29012	5.798940048217769	106	0	0	29012	1.0	1.0	0.0		
1	4831	GGOKJO_00865 hypothetical protein	other	539	107	29011	6.126259727478028	107	19	0	28992	1.0	0.999345076005653	0.0006549239943469718		
1	4832	GGOKJO_00875 Dodecin domain-containing protein	other	579	104	29014	6.535544261932382	104	0	0	29014	1.0	1.0	0.0		
1	4833	GGOKJO_07925 FeoB-associated Cys-rich membrane protein	other	543	97	29021	5.63935102462769	97	0	0	29021	1.0	1.0	0.0		
1	4834	GGOKJO_12720 Replication initiaton protein REP (rolling circle plasmid replication)	other	531	102	29016	8.222144985198982	102	5363	0	23653	1.0	0.8151709401709402	0.18482905982905984		
1	4836	GGOKJO_00880 Phage protein	phage	556	109	29009	6.455380463600163	109	3	0	29006	1.0	0.9998965838188149	0.00010341618118514943		
1	4839	GGOKJO_02950 DUF1264 domain-containing protein	other	514	90	29028	6.3946760320663465	90	6	0	29022	1.0	0.9997933030177759	0.00020669698222405952		
1	4840	GGOKJO_02915 Integral membrane protein	other	558	98	29020	5.662986598014823	98	0	0	29020	1.0	1.0	0.0		
1	4841	GGOKJO_00860 HTH-17 domain-containing protein	other	533	98	29020	6.802273330688466	98	19	0	29001	1.0	0.9993452791178498	0.0006547208821502412		
1	4842	GGOKJO_00925 HNH endonuclease	other	525	86	29032	6.506895313262939	86	52	0	28980	1.0	0.9982088729677597	0.0017911270322402866		
1	4844	GGOKJO_12595 hypothetical protein	other	585	87	29031	5.691958923339843	87	0	0	29031	1.0	1.0	0.0		
1	4846	GGOKJO_05170 Ovule protein	other	563	109	29009	7.555383167266846	109	142	0	28867	1.0	0.995104967423903	0.004895032576097073		
1	4848	GGOKJO_11815 Csa1 family protein	other	555	86	29032	5.48472652435303	86	0	0	29032	1.0	1.0	0.0		
1	4849	GGOKJO_08510 DUF1798 domain-containing protein	other	540	91	29027	6.742452158927918	91	35	0	28992	1.0	0.9987942260653874	0.001205773934612602		
1	4850	GGOKJO_11790 Putative lipoprotein	other	569	102	29016	5.511205730438234	102	0	0	29016	1.0	1.0	0.0		
1	4851	GGOKJO_08495 Enolase	other	531	107	29011	6.06909074783328	107	3	0	29008	1.0	0.999896590948261	0.00010340905173899556		
1	4852	GGOKJO_11775 Csa1 family protein	other	547	101	29017	9.986430263519283	101	6501	0	22516	1.0	0.7759589206327325	0.22404107936726747		
1	4853	GGOKJO_02850 DUF1433 domain-containing protein	other	560	100	29018	6.802283892631524	100	30	0	28988	1.0	0.998966158935833	0.0010338410641670688		
1	4854	GGOKJO_00850 Helix-turn-helix family protein	other	565	110	29008	6.402497253417969	110	5	0	29003	1.0	0.9998276337562052	0.00017236624379481522		
1	4858	GGOKJO_01905 Nonfunctional staphylococcal enterotoxin-like W	other	577	118	29000	7.024454689025879	118	8	0	28992	1.0	0.9997241379310344	0.00027586206896551725		
1	4860	GGOKJO_09975 Uncharacterized membrane protein	other	556	110	29008	6.235230135917678	110	0	0	29008	1.0	1.0	0.0		
1	4862	GGOKJO_04810 TIGR01741 family protein	other	558	95	29023	7.546370096206661	95	586	0	28437	1.0	0.9798091169072805	0.020190883092719568		
1	4863	GGOKJO_04685 NAD-dependent deacetylase	other	547	102	29016	5.571085290908811	101	0	1	29016	0.9901960784313726	1.0	0.0		
1	4866	GGOKJO_09530 Membrane spanning protein	other	539	107	29011	7.56026273727417	107	18	0	28993	1.0	0.999379545689566	0.0006204543104339733		
1	4867	GGOKJO_03825 hypothetical protein	other	517	103	29015	6.746702613830556	103	40	0	28975	1.0	0.9986214027227296	0.0013785972772703773		
1	4870	GGOKJO_05245 Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contains LysM domain	core	513	100	29018	5.4739150810241695	100	9	0	29009	1.0	0.9996898476807499	0.0003101523192501206		
1	4873	GGOKJO_11065 DUF443 domain-containing protein	other	538	89	29029	7.783116474151611	89	2476	0	26553	1.0	0.9147059836715009	0.08529401632849909		
1	4874	GGOKJO_00885 Phage repressor protein	phage	559	105	29013	6.511463060379023	105	3	0	29010	1.0	0.9998965980767243	0.00010340192327577293		
1	4881	GGOKJO_03920 Tandem-type lipoprotein	other	520	104	29014	7.397768683433521	104	100	0	28914	1.0	0.9965533880195767	0.003446611980423244		
1	4882	GGOKJO_11760 Uncharacterized lipoprotein SA0404	other	580	91	29027	6.133260774612452	91	52	0	28975	1.0	0.9982085644400042	0.001791435559995866		
1	4884	GGOKJO_11755 Tandem lipoprotein	other	534	99	29019	6.713900003433221	99	52	0	28967	1.0	0.9982080705744513	0.0017919294255487783		
1	4885	GGOKJO_02320 transposase	other	536	101	29017	6.595719313621521	101	10602	0	18415	1.0	0.6346279767033118	0.36537202329668816		
1	4886	GGOKJO_03895 Tandem-type lipoprotein	other	516	100	29018	8.289613437652598	100	1028	0	27990	1.0	0.9645737128678751	0.03542628713212489		
1	4888	GGOKJO_02325 DUF772 domain-containing protein	other	564	108	29010	6.470141601562501	108	10154	0	18856	1.0	0.6499827645639434	0.3500172354360565		
1	4891	GGOKJO_07500 FMN-binding glutamate synthase family protein	other	573	117	29001	6.301121063232411	117	36	0	28965	1.0	0.9987586634943623	0.0012413365056377365		
1	4893	GGOKJO_04275 Sau1hsdS1	other	565	115	29003	6.0518312072753915	115	9	0	28994	1.0	0.9996896872737303	0.0003103127262696962		
1	4895	GGOKJO_00970 phage portal protein	phage	609	105	29013	6.904034061431884	105	10	0	29003	1.0	0.9996553269224141	0.00034467307758590974		
1	4898	GGOKJO_00975 Phage head morphogenesis protein	phage	558	128	28990	9.151947841644285	128	863	0	28127	1.0	0.9702311141773026	0.02976888582269748		
1	4899	GGOKJO_08960 Lipoprotein	other	532	98	29020	6.660314750671373	98	67	0	28953	1.0	0.9976912474155755	0.0023087525844245347		
1	4900	GGOKJO_02845 polysaccharide lyase 8 family protein	other	534	104	29014	7.689898452758759	104	275	0	28739	1.0	0.9905218170538361	0.009478182946163921		
1	4901	GGOKJO_00330 Plasmodium variant antigen protein Cir/Yir/Bir	other	525	85	29033	6.945697631835937	84	0	1	29033	0.9882352941176471	1.0	0.0		
1	4902	GGOKJO_07485 Txe/YoeB family addiction module toxin	other	512	84	29034	5.0489748668670655	83	0	1	29034	0.9880952380952381	1.0	0.0		
1	4912	LHDPEE_06250 DnaD-like primosome initiator	other	554	115	29003	7.991254153251656	115	263	0	28740	1.0	0.9909319725545633	0.009068027445436678		
1	4913	HFCIMO_12825 DUF3310 domain-containing protein	other	526	105	29013	9.543338060379028	105	4639	0	24374	1.0	0.8401061593078964	0.15989384069210355		
1	4914	HFCIMO_02920 hypothetical protein	other	573	96	29022	4.8306355476379395	95	0	1	29022	0.9895833333333334	1.0	0.0		
1	4915	HFCIMO_09995 hypothetical protein	other	562	118	29000	5.09321314334869	118	42	0	28958	1.0	0.998551724137931	0.0014482758620689654		
1	4916	HFCIMO_03380 MPN domain-containing protein	other	542	102	29016	4.896317853927612	101	0	1	29016	0.9901960784313726	1.0	0.0		
1	4919	HFCIMO_02915 Phage portal protein	phage	528	100	29018	7.602121648788453	100	146	0	28872	1.0	0.9949686401543869	0.005031359845613067		
1	4920	HFCIMO_03300 Putative hemin import ATP-binding protein HrtA	other	540	112	29006	5.272139816284182	111	0	1	29006	0.9910714285714286	1.0	0.0		
1	4922	HFCIMO_00695 Nickel import system ATP-binding protein NikD	other	582	123	28995	6.642774662971494	123	10	0	28985	1.0	0.9996551129505087	0.0003448870494912916		
1	4923	HFCIMO_11465 Replication initiation protein	other	548	111	29007	11.2319629383087	111	24928	0	4079	1.0	0.14062122935843072	0.8593787706415693		
1	4926	FDKEGL_09465 Glutathione S-transferase	other	559	104	29014	5.6675070381164545	104	23	0	28991	1.0	0.9992072792445027	0.0007927207554973461		
1	4927	FDKEGL_12595 ABC transporter permease	resistance	576	98	29020	7.3275933265686035	98	73	0	28947	1.0	0.9974844934527912	0.0025155065472088215		
1	4929	FDKEGL_01925 TfoX-N domain-containing protein	other	545	96	29022	8.343449668884274	96	84	0	28938	1.0	0.9971056439942113	0.002894356005788712		
1	4930	FDKEGL_03525 DUF2992 domain-containing protein	other	534	95	29023	5.279397325515747	94	0	1	29023	0.9894736842105263	1.0	0.0		
1	4935	FDKEGL_12550 staphylococcal enterotoxin type U	other	553	101	29017	7.419495353698731	101	121	0	28896	1.0	0.9958300306716752	0.004169969328324775		
1	4936	FDKEGL_12165 Uncharacterized lipoprotein SAB0392	other	560	97	29021	6.04896925449371	94	0	3	29021	0.9690721649484536	1.0	0.0		
1	4939	FDKEGL_01490 Lipoprotein	other	546	125	28993	4.981101989746089	123	0	2	28993	0.984	1.0	0.0		
1	4945	AHNEJH_04845 Phage protein	phage	554	99	29019	10.178148088455211	99	3911	0	25108	1.0	0.8652262310899755	0.13477376891002446		
1	4946	AHNEJH_01960 DUF1474 domain-containing protein	other	550	94	29024	9.175011634826657	94	2421	0	26603	1.0	0.9165862734288864	0.08341372657111357		
1	4948	AHNEJH_04450 TIGR01741 family protein	other	574	92	29026	7.544309253692622	92	1523	0	27503	1.0	0.9475298008681872	0.052470199131812854		
1	4960	EGEJGA_03570 phage holin	phage	586	103	29015	9.458061742782583	103	17911	0	11104	1.0	0.38269860417025675	0.6173013958297432		
1	4963	AGNMHB_04415 hypothetical protein	other	525	103	29015	9.540971794128415	103	19161	0	9854	1.0	0.3396174392555575	0.6603825607444426		
1	4964	AGNMHB_01705 CvpA family protein	other	516	101	29017	5.419887661933906	101	4914	0	24103	1.0	0.8306509976910087	0.16934900230899128		
1	4965	AGNMHB_08625 Phage protein	phage	531	99	29019	9.903286838531525	99	20081	0	8938	1.0	0.3080051001068266	0.6919948998931734		
1	4967	OJEMIL_00775 hypothetical protein	other	582	120	28998	4.73479311943054	118	0	2	28998	0.9833333333333333	1.0	0.0		
1	4969	OJEMIL_10135 hypothetical protein	other	586	103	29015	4.9457577705383295	103	0	0	29015	1.0	1.0	0.0		
1	4970	OJEMIL_08025 Staphylococcus tandem lipoproteins	other	529	100	29018	5.733075637817401	97	0	3	29018	0.97	1.0	0.0		
1	4971	OJEMIL_11035 hypothetical protein	other	550	105	29013	5.75145183563232	104	0	1	29013	0.9904761904761905	1.0	0.0		
1	4972	OJEMIL_08280 Lantibiotic	other	537	87	29031	5.822488632202145	86	0	1	29031	0.9885057471264368	1.0	0.0		
1	4973	OJEMIL_09875 Staphylococcal protein	other	550	102	29016	4.9206021404266345	101	0	1	29016	0.9901960784313726	1.0	0.0		
1	4974	OJEMIL_07490 hypothetical protein	other	547	99	29019	5.390567941665639	99	0	0	29019	1.0	1.0	0.0		
1	4975	OJEMIL_07810 hypothetical protein	other	572	93	29025	5.104412260055534	91	0	2	29025	0.978494623655914	1.0	0.0		
1	4976	OJEMIL_08230 hypothetical protein	other	566	102	29016	5.746744918823243	102	0	0	29016	1.0	1.0	0.0		
1	4977	OJEMIL_00790 RadC domain-containing protein	other	567	103	29015	5.076092653274545	103	0	0	29015	1.0	1.0	0.0		
1	4979	OJEMIL_03220 Phage protein	phage	542	102	29016	4.764091854095462	101	0	1	29016	0.9901960784313726	1.0	0.0		
1	4981	OJEMIL_09150 hypothetical protein	other	510	85	29033	4.870580019950858	85	0	0	29033	1.0	1.0	0.0		
1	4982	OJEMIL_08290 Leukocidin S subunit lukE	other	525	85	29033	5.363723239898681	84	0	1	29033	0.9882352941176471	1.0	0.0		
1	4983	OJEMIL_11870 hypothetical protein	other	510	101	29017	5.736936020851133	101	41	0	28976	1.0	0.9985870351862701	0.0014129648137298826		
1	4984	OJEMIL_08225 hypothetical protein	other	550	101	29017	7.62028486251831	101	37	0	28980	1.0	0.9987248854119999	0.0012751145880001379		
1	4985	OJEMIL_00800 polymorphic toxin type 50 domain-containing protein	other	534	98	29020	5.09173069477081	96	0	2	29020	0.9795918367346939	1.0	0.0		
1	4986	OJEMIL_03325 Protein VraC	other	538	86	29032	5.698224840164183	83	0	3	29032	0.9651162790697675	1.0	0.0		
1	4987	OJEMIL_00160 Putative transposase	other	569	102	29016	6.61338150024415	102	725	0	28291	1.0	0.9750137854976565	0.024986214502343534		
1	4990	OJEMIL_05545 DUF1433 domain-containing protein	other	553	111	29007	5.948895931243903	109	0	2	29007	0.9819819819819819	1.0	0.0		
1	4991	OJEMIL_09230 UPF0355 protein MW0363	other	524	114	29004	5.461895031929014	113	0	1	29004	0.9912280701754386	1.0	0.0		
1	4992	OJEMIL_05540 DUF1433 domain-containing protein	other	581	114	29004	6.0483370780944865	114	3	0	29001	1.0	0.9998965659908978	0.0001034340091021928		
1	4993	OJEMIL_07585 hypothetical protein	other	547	107	29011	3.4500734996795313	105	0	2	29011	0.9813084112149533	1.0	0.0		
1	4996	OJEMIL_05250 TIGR01741 family protein	other	580	103	29015	5.636001305580141	103	0	0	29015	1.0	1.0	0.0		
1	4999	OJEMIL_05585 Lipoprotein	other	538	96	29022	6.042620949745178	96	9	0	29013	1.0	0.9996898904279512	0.0003101095720487906		
1	5000	OJEMIL_08030 Staphylococcal tandem lipoprotein	other	592	108	29010	6.645085158348088	108	0	0	29010	1.0	1.0	0.0		
1	5003	OJEMIL_07820 Lipoprotein	other	555	111	29007	5.19248510360718	111	45	0	28962	1.0	0.9984486503257834	0.0015513496742165685		
1	5005	OJEMIL_03715 Lipoprotein	other	577	106	29012	6.066873760223388	106	3	0	29009	1.0	0.9998965945126155	0.00010340548738453054		
1	5008	OJEMIL_05520 type I restriction-modification system subunit M	resistance	532	95	29023	9.880428628921509	95	7658	0	21365	1.0	0.7361403025186921	0.26385969748130794		
1	5009	OJEMIL_07805 Lipoprotein	other	535	95	29023	5.539176063537587	95	4	0	29019	1.0	0.9998621782724046	0.0001378217275953554		
1	5011	OJEMIL_05525 Type I restriction-modification system, specificity subunit S	resistance	574	115	29003	5.445740847587582	114	0	1	29003	0.991304347826087	1.0	0.0		
1	5012	OJEMIL_11785 Sau1hsdM1	other	561	99	29019	5.88206119537353	98	0	1	29019	0.98989898989899	1.0	0.0		
1	5014	OJEMIL_05535 Bontoxilysin	other	559	105	29013	6.404641304016111	105	3	0	29010	1.0	0.9998965980767243	0.00010340192327577293		
1	5018	OJEMIL_09195 Transformation/transcription domain-associated protein-like	other	564	112	29006	5.355509309768677	111	0	1	29006	0.9910714285714286	1.0	0.0		
1	5019	OJEMIL_08000 Transcriptional regulator of competence genes, TfoX/Sxy family	other	536	119	28999	7.3686855554580655	119	59	0	28940	1.0	0.9979654470843822	0.0020345529156177797		
1	5020	OJEMIL_00770 DDE-type integrase/transposase/recombinase	phage	549	105	29013	4.915829792022705	103	0	2	29013	0.9809523809523809	1.0	0.0		
1	5026	ILDCAO_09395 Phage protein	phage	569	120	28998	5.238712196350098	120	65	0	28933	1.0	0.9977584661011104	0.0022415338988895786		
1	5027	ILDCAO_09495 DUF3310 domain-containing protein	other	548	108	29010	10.581870708465573	108	15577	0	13433	1.0	0.4630472250947949	0.5369527749052051		
1	5030	ILDCAO_06250 DUF3168 domain-containing protein	other	560	109	29009	9.782122621536251	109	1272	0	27737	1.0	0.9561515391774966	0.04384846082250336		
1	5032	ILDCAO_06620 TIGR01741 family protein	other	546	109	29009	8.763744497299193	109	827	0	28182	1.0	0.9714916060532938	0.028508393946706196		
1	5036	ILDCAO_02105 Tandem-type lipoprotein	other	512	93	29025	5.67036600589752	93	196	0	28829	1.0	0.9932472006890611	0.006752799310938846		
1	5037	ILDCAO_02700 hypothetical protein	other	540	106	29012	6.748361239433293	106	454	0	28558	1.0	0.9843513029091411	0.015648697090858955		
1	5039	ILDCAO_06650 CD225/dispanin family protein	other	524	85	29033	6.075979824066162	85	41	0	28992	1.0	0.9985878138669789	0.001412186133021045		
1	5040	FLNBFN_03910 Extracellular matrix and plasma binding protein	other	581	118	29000	7.1573230743408205	118	78	0	28922	1.0	0.9973103448275862	0.0026896551724137933		
1	5041	FLNBFN_05505 DUF4352 domain-containing protein	other	601	97	29021	6.729780197143555	97	18	0	29003	1.0	0.9993797594845112	0.000620240515488784		
1	5043	BNOEEK_03445 Group-specific protein	other	592	100	29018	5.641104440689111	100	0	0	29018	1.0	1.0	0.0		
1	5044	BNOEEK_03410 Lipoprotein	other	557	119	28999	5.491898956298828	116	0	3	28999	0.9747899159663865	1.0	0.0		
1	5045	BNOEEK_03400 Nuclease	other	576	96	29022	5.657180190086365	95	0	1	29022	0.9895833333333334	1.0	0.0		
1	5046	BNOEEK_03435 MazG domain-containing protein	other	538	104	29014	6.4740927505493095	104	0	0	29014	1.0	1.0	0.0		
1	5047	BNOEEK_03395 DUF5678 domain-containing protein	other	548	119	28999	5.571773815155028	119	0	0	28999	1.0	1.0	0.0		
1	5048	BNOEEK_06070 DUF960 domain-containing protein	other	535	106	29012	8.789218025207518	106	2179	0	26833	1.0	0.924893147663036	0.07510685233696401		
1	5050	BNOEEK_10840 DUF3969 domain-containing protein	other	537	109	29009	6.387246341705321	109	166	0	28843	1.0	0.9942776379744217	0.005722362025578269		
1	5051	BNOEEK_03425 Phage protein	phage	544	114	29004	5.260736260414125	111	0	3	29004	0.9736842105263158	1.0	0.0		
1	5054	BNOEEK_03415 DUF669 domain-containing protein	other	629	121	28997	5.359042415618899	116	0	5	28997	0.9586776859504132	1.0	0.0		
1	5055	BNOEEK_03455 RNA polymerase subunit sigma-70	core	533	103	29015	5.848781909942608	101	0	2	29015	0.9805825242718447	1.0	0.0		
1	5056	BNOEEK_12960 DUF443 domain-containing protein	other	552	97	29021	7.66649340152741	97	387	0	28634	1.0	0.9866648289169911	0.013335171083008855		
1	5057	BNOEEK_12075 Ribitol-5-phosphate cytidylyltransferase 2	other	538	105	29013	6.812713518142699	105	466	0	28547	1.0	0.9839382345844966	0.016061765415503394		
1	5058	BNOEEK_04985 DNA-binding transcriptional regulator, LysR family	other	539	104	29014	8.35436450958252	104	357	0	28657	1.0	0.987695595229889	0.012304404770110982		
1	5059	BNOEEK_11065 Lipoprotein	other	542	109	29009	5.723246369361878	108	0	1	29009	0.9908256880733946	1.0	0.0		
1	5060	BNOEEK_08015 DUF1963 domain-containing protein	other	526	91	29027	8.387652158737183	91	961	0	28066	1.0	0.9668928928239225	0.03310710717607745		
1	5061	BNOEEK_03390 Helicase SNF2	other	550	104	29014	7.444304132461546	104	0	0	29014	1.0	1.0	0.0		
1	5062	BNOEEK_03420 DNA-directed DNA polymerase	core	551	102	29016	5.4739673137664795	98	0	4	29016	0.9607843137254902	1.0	0.0		
1	5063	BNOEEK_03405 Inactivated superfamily I helicase	other	522	109	29009	5.5313868618011455	108	0	1	29009	0.9908256880733946	1.0	0.0		
1	5064	BNOEEK_03450 DNA primase	other	532	90	29028	6.183719444274865	89	0	1	29028	0.9888888888888889	1.0	0.0		
1	5066	LMGJJN_09225 DUF3113 domain-containing protein	other	525	91	29027	9.165733947753905	91	7854	0	21173	1.0	0.7294243290729321	0.2705756709270679		
